[20:48:07.085][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[20:48:07.092][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.event.block.BlockBreakEvent for native type 'net.neoforged.neoforge.event.level.BlockEvent$BreakEvent'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.event.block.BlockEvent for native type 'net.neoforged.neoforge.event.level.BlockEvent'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.event.block.BlockToolModificationEvent for native type 'net.neoforged.neoforge.event.level.BlockEvent$BlockToolModificationEvent'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.sound.SoundSource for native type 'net.minecraft.sounds.SoundSource'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.sound.SoundEvent for native type 'net.minecraft.sounds.SoundEvent'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.sound.SoundType for native type 'net.minecraft.world.level.block.SoundType'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentType for native type 'net.minecraft.core.component.DataComponentType'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentPatchBuilder for native type 'net.minecraft.core.component.DataComponentPatch$Builder'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.component.MutableDataComponentHolder for native type 'net.neoforged.neoforge.common.MutableDataComponentHolder'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentHolder for native type 'net.minecraft.core.component.DataComponentHolder'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponents for native type 'net.minecraft.core.component.DataComponents'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentPatchSplitResult for native type 'net.minecraft.core.component.DataComponentPatch$SplitResult'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentMapBuilder for native type 'net.minecraft.core.component.DataComponentMap$Builder'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentMap for native type 'net.minecraft.core.component.DataComponentMap'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.DataComponentPatch for native type 'net.minecraft.core.component.DataComponentPatch'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.component.TypedDataComponent for native type 'net.minecraft.core.component.TypedDataComponent'
[20:48:07.563][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.world.ILevelExtension for native type 'net.neoforged.neoforge.common.extensions.ILevelExtension'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.BlockGetter for native type 'net.minecraft.world.level.BlockGetter'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.BlockClipContext for native type 'net.minecraft.world.level.ClipContext$Block'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.clip.ClipContext for native type 'net.minecraft.world.level.ClipContext'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.FluidClipContext for native type 'net.minecraft.world.level.ClipContext$Fluid'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.InteractionResultHolder for native type 'net.minecraft.world.InteractionResultHolder'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.Explosion for native type 'net.minecraft.world.level.Explosion'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.Clearable for native type 'net.minecraft.world.Clearable'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.ItemInteractionResult for native type 'net.minecraft.world.ItemInteractionResult'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.damage.DamageScaling for native type 'net.minecraft.world.damagesource.DamageScaling'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.damage.DamageSource for native type 'net.minecraft.world.damagesource.DamageSource'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.damage.DamageSources for native type 'net.minecraft.world.damagesource.DamageSources'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.world.damage.IReductionFunction for native type 'net.neoforged.neoforge.common.damagesource.IReductionFunction'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.damage.DeathMessageType for native type 'net.minecraft.world.damagesource.DeathMessageType'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.world.damage.DamageContainer for native type 'net.neoforged.neoforge.common.damagesource.DamageContainer'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.world.damage.DamageContainerReduction for native type 'net.neoforged.neoforge.common.damagesource.DamageContainer$Reduction'
[20:48:07.564][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.damage.DamageEffects for native type 'net.minecraft.world.damagesource.DamageEffects'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.damage.DamageType for native type 'net.minecraft.world.damagesource.DamageType'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.map.MapDecorationType for native type 'net.minecraft.world.level.saveddata.maps.MapDecorationType'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.LevelAccessor for native type 'net.minecraft.world.level.LevelAccessor'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.Level for native type 'net.minecraft.world.level.Level'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.DifficultyInstance for native type 'net.minecraft.world.DifficultyInstance'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.biome.Biome for native type 'net.minecraft.world.level.biome.Biome'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.BlockAndTintGetter for native type 'net.minecraft.world.level.BlockAndTintGetter'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.Container for native type 'net.minecraft.world.Container'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.BaseSpawner for native type 'net.minecraft.world.level.BaseSpawner'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.SavedData for native type 'net.minecraft.world.level.saveddata.SavedData'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.Difficulty for native type 'net.minecraft.world.Difficulty'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.ItemLike for native type 'net.minecraft.world.level.ItemLike'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.LevelWriter for native type 'net.minecraft.world.level.LevelWriter'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.ServerLevelAccessor for native type 'net.minecraft.world.level.ServerLevelAccessor'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.ExplosionBlockInteraction for native type 'net.minecraft.world.level.Explosion$BlockInteraction'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.data.LevelData for native type 'net.minecraft.world.level.storage.LevelData'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.data.WritableLevelData for native type 'net.minecraft.world.level.storage.WritableLevelData'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.data.ServerLevelData for native type 'net.minecraft.world.level.storage.ServerLevelData'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.Nameable for native type 'net.minecraft.world.Nameable'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.CommonLevelAccessor for native type 'net.minecraft.world.level.CommonLevelAccessor'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.InteractionResult for native type 'net.minecraft.world.InteractionResult'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.GameType for native type 'net.minecraft.world.level.GameType'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.LevelSimulatedRW for native type 'net.minecraft.world.level.LevelSimulatedRW'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.ServerLevel for native type 'net.minecraft.server.level.ServerLevel'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.world.LevelReader for native type 'net.minecraft.world.level.LevelReader'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.LootContextBuilder for native type 'net.minecraft.world.level.storage.loot.LootContext$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.MatchToolLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.MatchTool'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.AnyOfCondition for native type 'net.minecraft.world.level.storage.loot.predicates.AnyOfCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.ValueCheckLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.ValueCheckCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.BlockStatePropertyLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemBlockStatePropertyCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.LootConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemCondition$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.BlockStatePropertyLootConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemBlockStatePropertyCondition$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.AllOfConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.AllOfCondition$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.EntityHasScoreLootConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.EntityHasScoreCondition$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.WeatherCheckLootConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.WeatherCheck$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.AnyOfConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.AnyOfCondition$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.builder.TimeCheckLootConditionBuilder for native type 'net.minecraft.world.level.storage.loot.predicates.TimeCheck$Builder'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.EntityHasScoreLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.EntityHasScoreCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.ConditionReferenceLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.ConditionReference'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.AllOfCondition for native type 'net.minecraft.world.level.storage.loot.predicates.AllOfCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.WeatherCheckLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.WeatherCheck'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.ExplosionLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.ExplosionCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.RandomChanceLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemRandomChanceCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.LootTableIdLootCondition for native type 'com.blamejared.crafttweaker.impl.loot.condition.LootTableIdCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.LootTableIdRegexLootCondition for native type 'com.blamejared.crafttweaker.impl.loot.condition.LootTableIdRegexCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.LocationCheckLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.LocationCheck'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.CanItemPerformAbilityLootCondition for native type 'net.neoforged.neoforge.common.loot.CanItemPerformAbility'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.BonusLevelTableLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.BonusLevelTableCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.DamageSourceLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.DamageSourceCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.EntityPropertyLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemEntityPropertyCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.InvertedLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.InvertedLootItemCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.KilledByPlayerLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemKilledByPlayerCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.TimeCheckLootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.TimeCheck'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.condition.LootCondition for native type 'net.minecraft.world.level.storage.loot.predicates.LootItemCondition'
[20:48:07.565][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.LootTable for native type 'net.minecraft.world.level.storage.loot.LootTable'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.EntityTarget for native type 'net.minecraft.world.level.storage.loot.LootContext$EntityTarget'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.param.LootContextParamSets for native type 'net.minecraft.world.level.storage.loot.parameters.LootContextParamSets'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.LootParams for native type 'net.minecraft.world.level.storage.loot.LootParams'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.param.LootContextParamSet for native type 'net.minecraft.world.level.storage.loot.parameters.LootContextParamSet'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.param.LootContextParams for native type 'net.minecraft.world.level.storage.loot.parameters.LootContextParams'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.DynamicDrop for native type 'net.minecraft.world.level.storage.loot.LootParams$DynamicDrop'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.param.LootContextParam for native type 'net.minecraft.world.level.storage.loot.parameters.LootContextParam'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.LootParamsBuilder for native type 'net.minecraft.world.level.storage.loot.LootParams$Builder'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.LootContext for native type 'net.minecraft.world.level.storage.loot.LootContext'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.NumberProvider for native type 'net.minecraft.world.level.storage.loot.providers.number.NumberProvider'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.loot.IntRange for native type 'net.minecraft.world.level.storage.loot.IntRange'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.recipe.input.RecipeInput for native type 'net.minecraft.world.item.crafting.RecipeInput'
[20:48:07.566][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.recipe.input.type.SmithingRecipeInput for native type 'net.minecraft.world.item.crafting.SmithingRecipeInput'
